Gene Symbol	RefSeq Genomic Accession	RefSeq Genomic GI	RefSeq mRNA Accession	RefSeq ncRNA Accession	RefSeq Nucleotide GI	RefSeq Protein Accession	RefSeq Protein GI	
PCYB_083540	NC_020401	457870682	XM_004222092	-	457870438	XP_004222140	457870439	
PF3D7_0314400	-	-	-	-	-	-	-	
PF3D7_0925400	-	-	-	-	-	-	-	
PF3D7_0927700	-	-	-	-	-	-	-	
PKNH_0723300	-	-	-	-	-	-	-	
PKNH_0726100	-	-	-	-	-	-	-	
PKNH_0827700	-	-	-	-	-	-	-	
PRCDC_0313700	-	-	-	-	-	-	-	
PRCDC_0923400	-	-	-	-	-	-	-	
PRCDC_0925700	-	-	-	-	-	-	-	
PVX_099685	NC_009912	166093244	XM_001614737	-	156097507	XP_001614787	156097508	
PVX_099825	NC_009912	166093244	XM_001614764	-	156097561	XP_001614814	156097562	
PVX_119815	NC_009913	166093245	XM_001613109	-	156094242	XP_001613159	156094243	
PYYM_0415100	-	-	-	-	-	-	-	
PYYM_0829200	-	-	-	-	-	-	-	
PYYM_0831500	-	-	-	-	-	-	-	
PmUG01_07036900.1-p1	-	-	-	-	-	-	-	
PmUG01_07039200.1-p1	-	-	-	-	-	-	-	
PmUG01_08041700.1-p1	-	-	-	-	-	-	-	
TGVEG_215170-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_224220-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_286210-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_301010-t26_1-p1	-	-	-	-	-	-	-	
TP02_0042-t26_1-p1	-	-	-	-	-	-	-	
TP02_0853-t26_1-p1	-	-	-	-	-	-	-	
cgd1_2360-t26_1-p1	-	-	-	-	-	-	-	
cgd5_4070-t26_1-p1	-	-	-	-	-	-	-	
cgd7_810-t26_1-p1	-	-	-	-	-	-	-	
BBM_II02145	NC_027206	829088319	XM_012792742	-	829083562	XP_012648196	829083563	
BBM_III02100	NC_027207	829088320	XM_012793576	-	829085230	XP_012649030	829085231	
BBM_III03545	NC_027207	829088320	XM_012793866	-	829085810	XP_012649320	829085811	
PBANKA_0105500	-	-	-	-	-	-	-	
PBANKA_0403100	-	-	-	-	-	-	-	
PBANKA_1219700	-	-	-	-	-	-	-	
PCHAS_0106100	-	-	-	-	-	-	-	
PCHAS_0404000	-	-	-	-	-	-	-	
PCHAS_1220400	-	-	-	-	-	-	-	
PCYB_011630	NC_020396	457867791	XM_004220669	-	457867587	XP_004220717	457867588	
PCYB_084470	NC_020401	457870682	XM_004222185	-	457870624	XP_004222233	457870625	
PCYB_114960	NC_020404	457873121	XM_004223375	-	457873007	XP_004223423	457873008	
PF3D7_0304500	-	-	-	-	-	-	-	
PF3D7_0606900	-	-	-	-	-	-	-	
PF3D7_0709200	-	-	-	-	-	-	-	
PKNH_0107800	-	-	-	-	-	-	-	
PKNH_0838600	-	-	-	-	-	-	-	
PKNH_1143400	-	-	-	-	-	-	-	
PRCDC_0303800	-	-	-	-	-	-	-	
PRCDC_0605500	-	-	-	-	-	-	-	
PRCDC_0707400	-	-	-	-	-	-	-	
PVX_087990	NC_009906	166093238	XM_001613409	-	156094845	XP_001613459	156094846	
PVX_113510	NC_009916	166093248	XM_001616043	-	156100798	XP_001616093	156100799	
PVX_119350	NC_009913	166093245	XM_001613017	-	156094058	XP_001613067	156094059	
PYYM_0106400	-	-	-	-	-	-	-	
PYYM_0405500	-	-	-	-	-	-	-	
PYYM_1222400	-	-	-	-	-	-	-	
PmUG01_01020900.1-p1	-	-	-	-	-	-	-	
PmUG01_08051700.1-p1	-	-	-	-	-	-	-	
PmUG01_11056000.1-p1	-	-	-	-	-	-	-	
TGVEG_238070-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_247580-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_268730-t26_1-p1	-	-	-	-	-	-	-	
TP01_0735-t26_1-p1	-	-	-	-	-	-	-	
TP02_0196-t26_1-p1	-	-	-	-	-	-	-	
TP04_0177-t26_1-p1	-	-	-	-	-	-	-	
cgd6_3970-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02875	NC_027205	829088318	XM_012792184	-	829082444	XP_012647638	829082445	
BBM_II00320	NC_027206	829088319	XM_012792385	-	829082848	XP_012647839	829082849	
PBANKA_0824200	-	-	-	-	-	-	-	
PBANKA_1006300	-	-	-	-	-	-	-	
PBANKA_1432400	-	-	-	-	-	-	-	
PCHAS_0824500	-	-	-	-	-	-	-	
PCHAS_1007200	-	-	-	-	-	-	-	
PCHAS_1434400	-	-	-	-	-	-	-	
PCYB_031640	NC_020397	457868214	XM_004220834	-	457867918	XP_004220882	457867919	
PCYB_073090	NC_020400	457869933	XM_004221706	-	457869665	XP_004221754	457869666	
PCYB_144310	NC_020407	457878398	XM_004224902	-	457877353	XP_004224950	457877354	
PF3D7_0408700	-	-	-	-	-	-	-	
PF3D7_0923300	-	-	-	-	-	-	-	
PF3D7_1216700	-	-	-	-	-	-	-	
PKNH_0306700	-	-	-	-	-	-	-	
PKNH_0721300	-	-	-	-	-	-	-	
PKNH_1436300	-	-	-	-	-	-	-	
PRCDC_0406100	-	-	-	-	-	-	-	
PRCDC_0921300	-	-	-	-	-	-	-	
PRCDC_1216000	-	-	-	-	-	-	-	
PVX_000810	NC_009908	255028013	XM_001613285	-	156094596	XP_001613335	156094597	
PVX_099575	NC_009912	166093244	XM_001614715	-	156097463	XP_001614765	156097464	
PVX_123515	NC_009919	166093251	XM_001617214	-	156103142	XP_001617264	156103143	
PYYM_0827200	-	-	-	-	-	-	-	
PYYM_1007700	-	-	-	-	-	-	-	
PYYM_1436400	-	-	-	-	-	-	-	
PmUG01_03018700.1-p1	-	-	-	-	-	-	-	
PmUG01_07034800.1-p1	-	-	-	-	-	-	-	
PmUG01_14051500.1-p1	-	-	-	-	-	-	-	
TGVEG_204130-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_272430-t26_1-p1	-	-	-	-	-	-	-	
TP01_0164-t26_1-p1	-	-	-	-	-	-	-	
TP02_0166-t26_1-p1	-	-	-	-	-	-	-	
TP03_0801-t26_1-p1	-	-	-	-	-	-	-	
TP04_0335-t26_1-p1	-	-	-	-	-	-	-	
TP04_0337-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02928	NC_027205	829088318	XM_012792196	-	829082468	XP_012647650	829082469	
BBM_II01925	NC_027206	829088319	XM_012792698	-	829083474	XP_012648152	829083475	
PBANKA_0108800	-	-	-	-	-	-	-	
PBANKA_1117100	-	-	-	-	-	-	-	
PBANKA_1348400	-	-	-	-	-	-	-	
PCHAS_0109400	-	-	-	-	-	-	-	
PCHAS_1116600	-	-	-	-	-	-	-	
PCHAS_1353000	-	-	-	-	-	-	-	
PCYB_113960	NC_020404	457873121	XM_004223275	-	457872807	XP_004223323	457872808	
PCYB_114630	NC_020404	457873121	XM_004223342	-	457872941	XP_004223390	457872942	
PCYB_122910	NC_020405	457875032	XM_004223623	-	457873504	XP_004223671	457873505	
PF3D7_0610400	-	-	-	-	-	-	-	
PF3D7_0617900	-	-	-	-	-	-	-	
PF3D7_1333700	-	-	-	-	-	-	-	
PKNH_1132500	-	-	-	-	-	-	-	
PKNH_1139900	-	-	-	-	-	-	-	
PKNH_1266900	-	-	-	-	-	-	-	
PRCDC_0609100	-	-	-	-	-	-	-	
PRCDC_0616300	-	-	-	-	-	-	-	
PRCDC_1332700	-	-	-	-	-	-	-	
PVX_082615	NC_009917	166093249	XM_001614074	-	156096179	XP_001614124	156096180	
PVX_113665	NC_009916	166093248	XM_001616074	-	156100860	XP_001616124	156100861	
PVX_114020	NC_009916	166093248	XM_001616142	-	156100996	XP_001616192	156100997	
PYYM_0109800	-	-	-	-	-	-	-	
PYYM_1119100	-	-	-	-	-	-	-	
PYYM_1350100	-	-	-	-	-	-	-	
PmUG01_11045700.1-p1	-	-	-	-	-	-	-	
PmUG01_11052600.1-p1	-	-	-	-	-	-	-	
PmUG01_12030900.1-p1	-	-	-	-	-	-	-	
TGVEG_218260-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_261240-t26_1-p1	-	-	-	-	-	-	-	
TP03_0152-t26_1-p1	-	-	-	-	-	-	-	
TP04_0321-t26_1-p1	-	-	-	-	-	-	-	
cgd3_2540-t26_1-p1	-	-	-	-	-	-	-	
cgd4_3220-t26_1-p1	-	-	-	-	-	-	-	
PVX_002495	NC_009909	166093241	XM_001612788	-	156093598	XP_001612838	156093599	
PmUG01_00020500.1-p1	-	-	-	-	-	-	-	
PmUG01_00024700.1-p1	-	-	-	-	-	-	-	
PmUG01_00027000.1-p1	-	-	-	-	-	-	-	
PmUG01_00029200.1-p1	-	-	-	-	-	-	-	
PmUG01_00029300.1-p1	-	-	-	-	-	-	-	
PmUG01_00034600.1-p1	-	-	-	-	-	-	-	
PmUG01_00035600.1-p1	-	-	-	-	-	-	-	
PmUG01_00038700.1-p1	-	-	-	-	-	-	-	
PmUG01_00042900.1-p1	-	-	-	-	-	-	-	
PmUG01_00044700.1-p1	-	-	-	-	-	-	-	
PmUG01_00045200.1-p1	-	-	-	-	-	-	-	
PmUG01_00058900.1-p1	-	-	-	-	-	-	-	
PmUG01_00063100.1-p1	-	-	-	-	-	-	-	
PmUG01_00069900.1-p1	-	-	-	-	-	-	-	
PmUG01_00070800.1-p1	-	-	-	-	-	-	-	
PmUG01_00072300.1-p1	-	-	-	-	-	-	-	
PmUG01_01013400.1-p1	-	-	-	-	-	-	-	
PmUG01_03033300.1-p1	-	-	-	-	-	-	-	
PmUG01_03033400.1-p1	-	-	-	-	-	-	-	
PmUG01_03034400.1-p1	-	-	-	-	-	-	-	
PmUG01_05013500.1-p1	-	-	-	-	-	-	-	
PmUG01_07051100.1-p1	-	-	-	-	-	-	-	
PmUG01_08010400.1-p1	-	-	-	-	-	-	-	
PmUG01_08012100.1-p1	-	-	-	-	-	-	-	
PmUG01_08013200.1-p1	-	-	-	-	-	-	-	
PmUG01_08014700.1-p1	-	-	-	-	-	-	-	
PmUG01_08015800.1-p1	-	-	-	-	-	-	-	
PmUG01_08061500.1-p1	-	-	-	-	-	-	-	
PmUG01_10011100.1-p1	-	-	-	-	-	-	-	
PmUG01_10051100.1-p1	-	-	-	-	-	-	-	
PmUG01_11010100.1-p1	-	-	-	-	-	-	-	
PmUG01_11011800.1-p1	-	-	-	-	-	-	-	
PmUG01_11011900.1-p1	-	-	-	-	-	-	-	
PmUG01_11013800.1-p1	-	-	-	-	-	-	-	
BBM_II04180	NC_027206	829088319	XM_012793137	-	829084352	XP_012648591	829084353	
PBANKA_0112200	-	-	-	-	-	-	-	
PBANKA_1103300	-	-	-	-	-	-	-	
PBANKA_1355700	-	-	-	-	-	-	-	
PCHAS_0112800	-	-	-	-	-	-	-	
PCHAS_1103000	-	-	-	-	-	-	-	
PCHAS_1360300	-	-	-	-	-	-	-	
PCYB_103790	NC_020403	457872214	XM_004222928	-	457872112	XP_004222976	457872113	
PCYB_114320	NC_020404	457873121	XM_004223311	-	457872879	XP_004223359	457872880	
PCYB_122100	NC_020405	457875032	XM_004223542	-	457873342	XP_004223590	457873343	
PF3D7_0503600	-	-	-	-	-	-	-	
PF3D7_0613900	-	-	-	-	-	-	-	
PF3D7_1342600	-	-	-	-	-	-	-	
PKNH_1029900	-	-	-	-	-	-	-	
PKNH_1136100	-	-	-	-	-	-	-	
PKNH_1258800	-	-	-	-	-	-	-	
PRCDC_0502900	-	-	-	-	-	-	-	
PRCDC_0612600	-	-	-	-	-	-	-	
PRCDC_1341600	-	-	-	-	-	-	-	
PVX_083030	NC_009917	166093249	XM_001614155	-	156096341	XP_001614205	156096342	
PVX_097755	NC_009915	166093247	XM_001613161	-	156094347	XP_001613211	156094348	
PVX_113830	NC_009916	166093248	XM_001616105	-	156100922	XP_001616155	156100923	
PYYM_0113200	-	-	-	-	-	-	-	
PYYM_1105500	-	-	-	-	-	-	-	
PYYM_1357800	-	-	-	-	-	-	-	
PmUG01_06021200.1-p1	-	-	-	-	-	-	-	
PmUG01_11049300.1-p1	-	-	-	-	-	-	-	
PmUG01_12022300.1-p1	-	-	-	-	-	-	-	
TGVEG_235470-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_239560-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_255190-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_263180-t26_1-p1	-	-	-	-	-	-	-	
TP01_0500-t26_1-p1	-	-	-	-	-	-	-	
cgd7_3790-t26_1-p1	-	-	-	-	-	-	-	
BBM_I00020	NC_027205	829088318	XM_012791634	-	829081344	XP_012647088	829081345	
PBANKA_1117700	-	-	-	-	-	-	-	
PBANKA_1340100	-	-	-	-	-	-	-	
PBANKA_1340400	-	-	-	-	-	-	-	
PCHAS_1117200	-	-	-	-	-	-	-	
PCHAS_1344700	-	-	-	-	-	-	-	
PCHAS_1345000	-	-	-	-	-	-	-	
PCYB_113900	NC_020404	457873121	XM_004223269	-	457872795	XP_004223317	457872796	
PCYB_123760	NC_020405	457875032	XM_004223709	-	457873765	XP_004223757	457873766	
PCYB_123790	NC_020405	457875032	XM_004223712	-	457873771	XP_004223760	457873772	
PF3D7_0618500	-	-	-	-	-	-	-	
PF3D7_1324900	-	-	-	-	-	-	-	
PF3D7_1325200	-	-	-	-	-	-	-	
PKNH_1131900	-	-	-	-	-	-	-	
PKNH_1203600	-	-	-	-	-	-	-	
PKNH_1203900	-	-	-	-	-	-	-	
PRCDC_0616900	-	-	-	-	-	-	-	
PRCDC_1323900	-	-	-	-	-	-	-	
PRCDC_1324200	-	-	-	-	-	-	-	
PVX_114050	NC_009916	166093248	XM_001616148	-	156101008	XP_001616198	156101009	
PVX_116615	NC_009917	166093249	XM_001615567	-	156099229	XP_001615617	156099230	
PVX_116630	NC_009917	166093249	XM_001615570	-	156099235	XP_001615620	156099236	
PYYM_1119700	-	-	-	-	-	-	-	
PYYM_1341800	-	-	-	-	-	-	-	
PYYM_1342100	-	-	-	-	-	-	-	
PmUG01_11045100.1-p1	-	-	-	-	-	-	-	
PmUG01_12039500.1-p1	-	-	-	-	-	-	-	
PmUG01_12039800.1-p1	-	-	-	-	-	-	-	
TGVEG_232350-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_291040-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_318430-t26_1-p1	-	-	-	-	-	-	-	
TP01_1182-t26_1-p1	-	-	-	-	-	-	-	
cgd7_470-t26_1-p1	-	-	-	-	-	-	-	
cgd7_480-t26_1-p1	-	-	-	-	-	-	-	
BBM_II02115	NC_027206	829088319	XM_012792736	-	829083550	XP_012648190	829083551	
BBM_III03410	NC_027207	829088320	XM_012793839	-	829085756	XP_012649293	829085757	
PBANKA_1015400	-	-	-	-	-	-	-	
PBANKA_1218300	-	-	-	-	-	-	-	
PBANKA_1449300	-	-	-	-	-	-	-	
PCHAS_1016200	-	-	-	-	-	-	-	
PCHAS_1219000	-	-	-	-	-	-	-	
PCHAS_1451600	-	-	-	-	-	-	-	
PCYB_082960	NC_020401	457870682	XM_004222034	-	457870322	XP_004222082	457870323	
PCYB_132940	NC_020406	457876361	XM_004224319	-	457875615	XP_004224367	457875616	
PCYB_146040	NC_020407	457878398	XM_004225074	-	457877864	XP_004225122	457877865	
PF3D7_0320200	-	-	-	-	-	-	-	
PF3D7_1234700	-	-	-	-	-	-	-	
PF3D7_1429300	-	-	-	-	-	-	-	
PKNH_0821000	-	-	-	-	-	-	-	
PKNH_1329400	-	-	-	-	-	-	-	
PKNH_1454100	-	-	-	-	-	-	-	
PRCDC_0319500	-	-	-	-	-	-	-	
PRCDC_1233900	-	-	-	-	-	-	-	
PRCDC_1428600	-	-	-	-	-	-	-	
PVX_085080	NC_009918	166093250	XM_001616632	-	156101977	XP_001616682	156101978	
PVX_095225	NC_009913	166093245	XM_001614461	-	156096954	XP_001614511	156096955	
PVX_100685	NC_009919	166093251	XM_001613833	-	156095696	XP_001613883	156095697	
PYYM_1016900	-	-	-	-	-	-	-	
PYYM_1220900	-	-	-	-	-	-	-	
PYYM_1453300	-	-	-	-	-	-	-	
PmUG01_08035900.1-p1	-	-	-	-	-	-	-	
PmUG01_13030800.1-p1	-	-	-	-	-	-	-	
PmUG01_14068900.1-p1	-	-	-	-	-	-	-	
TGVEG_203375-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_247310-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_263245-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_263250-t26_1-p1	-	-	-	-	-	-	-	
TP04_0183-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_0311800	-	-	-	-	-	-	-	
PCHAS_0313900	-	-	-	-	-	-	-	
PCHAS_0837451	-	-	-	-	-	-	-	
PCHAS_1000700	-	-	-	-	-	-	-	
PCHAS_1401700	-	-	-	-	-	-	-	
PCYB_041520	NC_020408	457878926	XM_004225303	-	457878534	XP_004225351	457878535	
PF3D7_0215000	-	-	-	-	-	-	-	
PF3D7_0215300	-	-	-	-	-	-	-	
PF3D7_0301000	-	-	-	-	-	-	-	
PF3D7_0401900	-	-	-	-	-	-	-	
PF3D7_0731600	-	-	-	-	-	-	-	
PF3D7_1200700	-	-	-	-	-	-	-	
PF3D7_1253400	-	-	-	-	-	-	-	
PF3D7_1372400	-	-	-	-	-	-	-	
PF3D7_1477900	-	-	-	-	-	-	-	
PF3D7_1479000	-	-	-	-	-	-	-	
PKNH_0405800	-	-	-	-	-	-	-	
PRCDC_0005000	-	-	-	-	-	-	-	
PRCDC_0013300	-	-	-	-	-	-	-	
PRCDC_0213900	-	-	-	-	-	-	-	
PRCDC_0214200	-	-	-	-	-	-	-	
PRCDC_0728400	-	-	-	-	-	-	-	
PRCDC_0935400	-	-	-	-	-	-	-	
PRCDC_0935600	-	-	-	-	-	-	-	
PRCDC_1200100	-	-	-	-	-	-	-	
PRCDC_1370300	-	-	-	-	-	-	-	
PRCDC_1370400	-	-	-	-	-	-	-	
PRCDC_1370500	-	-	-	-	-	-	-	
PRCDC_1476900	-	-	-	-	-	-	-	
PVX_002785	NC_009909	166093241	XM_001612846	-	156093714	XP_001612896	156093715	
PYYM_0312600	-	-	-	-	-	-	-	
PmUG01_04017300.1-p1	-	-	-	-	-	-	-	
TGVEG_310080-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_310150-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02825	NC_027205	829088318	XM_012792174	-	829082424	XP_012647628	829082425	
BBM_III09925	NC_027207	829088320	XM_012795105	-	829088288	XP_012650559	829088289	
BBM_III09940	NC_027207	829088320	XM_012795108	-	829088294	XP_012650562	829088295	
PBANKA_0932400	-	-	-	-	-	-	-	
PCHAS_0911900	-	-	-	-	-	-	-	
PCYB_092150	NC_020402	457871555	XM_004222328	-	457870911	XP_004222376	457870912	
PCYB_092160	NC_020402	457871555	XM_004222329	-	457870913	XP_004222377	457870914	
PCYB_092170	NC_020402	457871555	XM_004222330	-	457870915	XP_004222378	457870916	
PF3D7_1115300	-	-	-	-	-	-	-	
PF3D7_1115400	-	-	-	-	-	-	-	
PF3D7_1115700	-	-	-	-	-	-	-	
PKNH_0912800	-	-	-	-	-	-	-	
PKNH_0912900	-	-	-	-	-	-	-	
PKNH_0913000	-	-	-	-	-	-	-	
PRCDC_0019600	-	-	-	-	-	-	-	
PRCDC_1113800	-	-	-	-	-	-	-	
PRCDC_1113900	-	-	-	-	-	-	-	
PVX_091405	NC_009914	166093246	XM_001615222	-	156098479	XP_001615272	156098480	
PVX_091410	NC_009914	166093246	XM_001615223	-	156098481	XP_001615273	156098482	
PVX_091415	NC_009914	166093246	XM_001615224	-	156098483	XP_001615274	156098484	
PYYM_0933800	-	-	-	-	-	-	-	
PmUG01_09024600.1-p1	-	-	-	-	-	-	-	
PmUG01_09024700.1-p1	-	-	-	-	-	-	-	
PmUG01_09024800.1-p1	-	-	-	-	-	-	-	
TGVEG_321530-t26_1-p1	-	-	-	-	-	-	-	
TP03_0280-t26_1-p1	-	-	-	-	-	-	-	
TP03_0281-t26_1-p1	-	-	-	-	-	-	-	
TP03_0282-t26_1-p1	-	-	-	-	-	-	-	
TP03_0283-t26_1-p1	-	-	-	-	-	-	-	
TP03_0284-t26_1-p1	-	-	-	-	-	-	-	
TP03_0285-t26_1-p1	-	-	-	-	-	-	-	
cgd3_680-t26_1-p1	-	-	-	-	-	-	-	
cgd6_4880-t26_1-p1	-	-	-	-	-	-	-	
BBM_III02390	NC_027207	829088320	XM_012793635	-	829085348	XP_012649089	829085349	
PBANKA_0209300	-	-	-	-	-	-	-	
PBANKA_1030100	-	-	-	-	-	-	-	
PBANKA_1459300	-	-	-	-	-	-	-	
PCHAS_0207700	-	-	-	-	-	-	-	
PCHAS_1030900	-	-	-	-	-	-	-	
PCHAS_1461600	-	-	-	-	-	-	-	
PCYB_022010	NC_020395	457867462	XM_004220550	-	457867348	XP_004220598	457867349	
PCYB_134420	NC_020406	457876361	XM_004224467	-	457876046	XP_004224515	457876047	
PCYB_147060	NC_020407	457878398	XM_004225177	-	457878170	XP_004225225	457878171	
PF3D7_0103800	-	-	-	-	-	-	-	
PF3D7_1246200	-	-	-	-	-	-	-	
PF3D7_1412500	-	-	-	-	-	-	-	
PKNH_0209700	-	-	-	-	-	-	-	
PKNH_1345800	-	-	-	-	-	-	-	
PKNH_1465800	-	-	-	-	-	-	-	
PRCDC_0101700	-	-	-	-	-	-	-	
PRCDC_1245600	-	-	-	-	-	-	-	
PRCDC_1411800	-	-	-	-	-	-	-	
PVX_081570	NC_009907	166093239	XM_001613539	-	156095106	XP_001613589	156095107	
PVX_085830	NC_009918	166093250	XM_001616779	-	156102271	XP_001616829	156102272	
PVX_101200	NC_009919	166093251	XM_001613936	-	156095902	XP_001613986	156095903	
PYYM_0212200	-	-	-	-	-	-	-	
PYYM_1032200	-	-	-	-	-	-	-	
PYYM_1463300	-	-	-	-	-	-	-	
PmUG01_02019800.1-p1	-	-	-	-	-	-	-	
PmUG01_13045900.1-p1	-	-	-	-	-	-	-	
PmUG01_14079300.1-p1	-	-	-	-	-	-	-	
TGVEG_209030-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_248630-t26_1-p1	-	-	-	-	-	-	-	
TP02_0903-t26_1-p1	-	-	-	-	-	-	-	
cgd5_2330-t26_1-p1	-	-	-	-	-	-	-	
cgd5_3160-t26_1-p1	-	-	-	-	-	-	-	
PCYB_007080	NW_004193193	457878673	XM_004228129	-	457878669	XP_004228177	457878670	
PVX_007080	NW_001852170	166095514	XM_001612494	-	156092953	XP_001612544	156092954	
PVX_007585	NW_001852119	166095463	XM_001612496	-	156092959	XP_001612546	156092960	
PVX_012115	NW_001850264	166093608	XM_001612475	-	156092889	XP_001612525	156092890	
PVX_014125	NW_001850252	166093596		-				
PVX_014630	NW_001850251	166093595	XM_001612517	-	156093021	XP_001612567	156093022	
PVX_018655	NW_001850230	166093574	XM_001612502	-	156092981	XP_001612552	156092982	
PVX_024185	NW_001850125	166093469	XM_001612490	-	156092941	XP_001612540	156092942	
PVX_026690	NW_001852298	166095642	XM_001612433	-	156092689	XP_001612483	156092690	
PVX_028690	NW_001852216	166095560	XM_001612405	-	156092545	XP_001612455	156092546	
PVX_030690	NW_001852110	166095454	XM_001612444	-	156092756	XP_001612494	156092757	
PVX_031190	NW_001852107	166095451	XM_001612404	-	156092541	XP_001612454	156092542	
PVX_032190	NW_001852039	166095383	XM_001612394	-	156092478	XP_001612444	156092479	
PVX_033690	NW_001851958	166095302	XM_001612378	-	156092378	XP_001612428	156092379	
PVX_035190	NW_001851846	166095190	XM_001612448	-	156092771	XP_001612498	156092772	
PVX_039190	NW_001851683	166095027	XM_001612413	-	156092587	XP_001612463	156092588	
PVX_040190	NW_001851673	166095017	XM_001612297	-	156091071	XP_001612347	156091072	
PVX_047190	NW_001851579	166094923	XM_001612362	-	156092209	XP_001612412	156092210	
PVX_050690	NW_001851488	166094832	XM_001612412	-	156092584	XP_001612462	156092585	
PVX_056190	NW_001851233	166094577	XM_001612391	-	156092453	XP_001612441	156092454	
PVX_057190	NW_001851204	166094548	XM_001612403	-	156092538	XP_001612453	156092539	
PVX_059190	NW_001851094	166094438	XM_001612360	-	156092179	XP_001612410	156092180	
PVX_063690	NW_001850238	166093582	XM_001612437	-	156092706	XP_001612487	156092707	
PVX_071190	NW_001850183	166093527	XM_001612389	-	156092443	XP_001612439	156092444	
PVX_071690	NW_001850181	166093525		-				
PVX_073190	NW_001850172	166093516	XM_001612408	-	156092562	XP_001612458	156092563	
PVX_079195	NW_001850120	166093464	XM_001612456	-	156092813	XP_001612506	156092814	
PVX_102130	NW_001849970	166093314	XM_001612527	-	156093049	XP_001612577	156093050	
PVX_103670	NW_001849967	166093311	XM_001612556	-	156093121	XP_001612606	156093122	
PVX_104695	NW_001849961	166093305	XM_001612539	-	156093080	XP_001612589	156093081	
PVX_106210	NC_009909	166093241	XM_001608506	-	156082131	XP_001608556	156082132	
PVX_108255	NW_001849955	166093299	XM_001612524	-	156093042	XP_001612574	156093043	
PVX_121345	NW_001849908	166093252	XM_001608495	-	156082105	XP_001608545	156082106	
PKNH_0000500	-	-	-	-	-	-	-	
PKNH_0100500	-	-	-	-	-	-	-	
PKNH_0118400	-	-	-	-	-	-	-	
PKNH_0216400	-	-	-	-	-	-	-	
PKNH_0321800	-	-	-	-	-	-	-	
PKNH_0407000	-	-	-	-	-	-	-	
PKNH_0407100	-	-	-	-	-	-	-	
PKNH_0500200	-	-	-	-	-	-	-	
PKNH_0500300	-	-	-	-	-	-	-	
PKNH_0600200	-	-	-	-	-	-	-	
PKNH_0618800	-	-	-	-	-	-	-	
PKNH_0712700	-	-	-	-	-	-	-	
PKNH_0800300	-	-	-	-	-	-	-	
PKNH_0816000	-	-	-	-	-	-	-	
PKNH_0822200	-	-	-	-	-	-	-	
PKNH_0822300	-	-	-	-	-	-	-	
PKNH_0823200	-	-	-	-	-	-	-	
PKNH_1000400	-	-	-	-	-	-	-	
PKNH_1000500	-	-	-	-	-	-	-	
PKNH_1100100	-	-	-	-	-	-	-	
PKNH_1100400	-	-	-	-	-	-	-	
PKNH_1124600	-	-	-	-	-	-	-	
PKNH_1144500	-	-	-	-	-	-	-	
PKNH_1219250	-	-	-	-	-	-	-	
PKNH_1236700	-	-	-	-	-	-	-	
PKNH_1300300	-	-	-	-	-	-	-	
PKNH_1312400	-	-	-	-	-	-	-	
PKNH_1325300	-	-	-	-	-	-	-	
PKNH_1400500	-	-	-	-	-	-	-	
PKNH_1454700	-	-	-	-	-	-	-	
PKNH_1463900	-	-	-	-	-	-	-	
PKNH_1464000	-	-	-	-	-	-	-	
PKNH_1473000	-	-	-	-	-	-	-	
PBANKA_0000101	-	-	-	-	-	-	-	
PBANKA_0300100	-	-	-	-	-	-	-	
PBANKA_0400100	-	-	-	-	-	-	-	
PBANKA_0500781	-	-	-	-	-	-	-	
PBANKA_0600031	-	-	-	-	-	-	-	
PBANKA_0623700	-	-	-	-	-	-	-	
PBANKA_0722100	-	-	-	-	-	-	-	
PBANKA_0836981	-	-	-	-	-	-	-	
PBANKA_0837021	-	-	-	-	-	-	-	
PBANKA_0943900	-	-	-	-	-	-	-	
PBANKA_1000081	-	-	-	-	-	-	-	
PBANKA_1040581	-	-	-	-	-	-	-	
PBANKA_1146761	-	-	-	-	-	-	-	
PBANKA_1400051	-	-	-	-	-	-	-	
PBANKA_1400200	-	-	-	-	-	-	-	
PBANKA_1465600	-	-	-	-	-	-	-	
PBANKA_1465821	-	-	-	-	-	-	-	
PYYM_0020000	-	-	-	-	-	-	-	
PYYM_0020600	-	-	-	-	-	-	-	
PYYM_0046700	-	-	-	-	-	-	-	
PYYM_0201100	-	-	-	-	-	-	-	
PYYM_0218200	-	-	-	-	-	-	-	
